batch_size,time_taken_embed,time_taken_law,time_taken_finance,time_taken_healthcare,results,model_name,embedding_model,embedding
1,6423418,2459873,1767970,1295432,[1],xgb,mini,True
1,6578733,3656407,1981787,917989,[1],xgb,mini,True
1,7072347,1005471,907639,606147,[1],xgb,mini,True
1,5912163,678412,1015887,967666,[1],xgb,mini,True
1,5668057,1016284,544590,929103,[1],xgb,mini,True
1,7257134,1272523,1153366,377695,[1],xgb,mini,True
1,6371365,700282,446914,933894,[1],xgb,mini,True
1,6004455,1393931,545472,649917,[1],xgb,mini,True
1,6297792,1063033,660324,365232,[1],xgb,mini,True
1,6448587,596342,808985,1059744,[1],xgb,mini,True
1,6692556,842571,394241,384523,[1],xgb,mini,True
1,12165253,658093,1967258,4442223,[1],xgb,mini,True
1,12531812,3414524,4052618,1356776,[1],xgb,mini,True
1,9193358,5182241,10595359,1780036,[1],xgb,mini,True
1,9550667,4218223,8171002,3218260,[1],xgb,mini,True
1,11918490,4008857,3340240,2516872,[1],xgb,mini,True
1,10669348,1709070,3270100,1108083,[1],xgb,mini,True
1,5858519,2145666,804300,767126,[1],xgb,mini,True
1,5670773,2698431,2223574,801935,[1],xgb,mini,True
1,6525157,1574093,952487,880464,[1],xgb,mini,True
1,5569343,592463,363865,357881,[1],xgb,mini,True
1,5567695,2047040,419865,362546,[1],xgb,mini,True
1,5626469,863977,1086280,677064,[1],xgb,mini,True
1,4638737,588728,499025,390507,[1],xgb,mini,True
1,5896334,603315,392602,356359,[1],xgb,mini,True
1,5624286,1140758,1067716,548072,[1],xgb,mini,True
1,5586743,607515,360267,357008,[1],xgb,mini,True
1,10882925,1575491,834687,1061344,[1],xgb,mini,True
1,6348739,1523661,1330949,931402,[1],xgb,mini,True
1,7481776,1723181,5092363,857711,[1],xgb,mini,True
1,5881369,628735,368821,350568,[1],xgb,mini,True
1,5840790,897718,434209,357347,[1],xgb,mini,True
1,6188933,601977,356688,1100983,[1],xgb,mini,True
1,5958659,679062,358656,348667,[1],xgb,mini,True
1,6418307,699536,388839,361246,[1],xgb,mini,True
1,6028934,1483945,482441,373496,[1],xgb,mini,True
1,5409607,595750,361053,379926,[1],xgb,mini,True
1,7643210,590698,354894,351305,[1],xgb,mini,True
1,6783753,584849,382962,910734,[1],xgb,mini,True
1,6432719,782091,1052616,397946,[1],xgb,mini,True
1,2961013,580290,354390,346204,[1],xgb,mini,True
1,3509909,609493,355020,350733,[1],xgb,mini,True
1,3380509,1348765,381846,350307,[1],xgb,mini,True
1,3431621,1001950,361460,346912,[1],xgb,mini,True
1,3219822,583220,357008,347901,[1],xgb,mini,True
1,4093061,579874,351897,1147217,[1],xgb,mini,True
1,2914896,1166071,397093,352546,[1],xgb,mini,True
1,2943671,587866,381487,354749,[1],xgb,mini,True
1,3118345,933264,446546,348794,[1],xgb,mini,True
1,3363585,603480,632674,354952,[1],xgb,mini,True
1,3920269,1009437,475778,590484,[1],xgb,mini,True
1,5921560,1586808,1524437,876594,[1],xgb,mini,True
1,4213605,1982844,1163297,1321841,[1],xgb,mini,True
1,7919699,2626263,2157013,1913334,[1],xgb,mini,True
1,7730371,17699284,18742346,10087643,[1],xgb,mini,True
1,3388375,1095503,747117,824930,[1],xgb,mini,True
1,3852913,2243796,910249,1313956,[1],xgb,mini,True
1,4852254,643836,549536,391118,[1],xgb,mini,True
1,5127947,587118,394232,1592686,[1],xgb,mini,True
1,4021718,594150,352673,432647,[1],xgb,mini,True
1,4605228,584393,386589,1506639,[1],xgb,mini,True
1,3852815,1494138,371226,346727,[1],xgb,mini,True
1,4378939,608348,466923,1780501,[1],xgb,mini,True
1,6459546,1750822,411699,392330,[1],xgb,mini,True
1,4686823,625690,352285,348793,[1],xgb,mini,True
1,4793945,2151960,806842,362517,[1],xgb,mini,True
1,4086612,609552,356950,351897,[1],xgb,mini,True
1,3929231,697761,1266501,415588,[1],xgb,mini,True
1,3060453,582472,354933,351548,[1],xgb,mini,True
1,2747264,671798,354157,348405,[1],xgb,mini,True
1,2850216,583423,353439,350684,[1],xgb,mini,True
1,4006276,895265,370887,1479532,[1],xgb,mini,True
1,2569167,1639880,407781,385949,[1],xgb,mini,True
1,5009876,603102,432221,361081,[1],xgb,mini,True
1,4160874,1542757,642149,361857,[1],xgb,mini,True
1,2802643,1144743,950033,402476,[1],xgb,mini,True
1,7041902,1050628,1668384,2708548,[1],xgb,mini,True
1,12903059,2430544,7191319,968693,[1],xgb,mini,True
1,4040483,1314975,367958,641111,[1],xgb,mini,True
1,3065875,629919,349327,353284,[1],xgb,mini,True
1,4700973,583161,629608,352207,[1],xgb,mini,True
1,3405434,606410,1550438,367580,[1],xgb,mini,True
1,4333626,598069,356116,377317,[1],xgb,mini,True
1,4672780,2651093,499365,389052,[1],xgb,mini,True
1,5003854,638036,370838,647473,[1],xgb,mini,True
1,5783635,604140,588166,352973,[1],xgb,mini,True
1,3566501,1060132,560437,2070598,[1],xgb,mini,True
1,3306829,637202,363749,352275,[1],xgb,mini,True
1,4806340,583045,357192,382099,[1],xgb,mini,True
1,4052986,1391943,390479,357531,[1],xgb,mini,True
1,3115746,583501,346689,345525,[1],xgb,mini,True
1,3142504,692436,360946,349734,[1],xgb,mini,True
1,3856133,1127450,761220,1887127,[1],xgb,mini,True
1,4317506,985365,793254,405957,[1],xgb,mini,True
1,3885199,575190,379257,1468475,[1],xgb,mini,True
1,3209202,592152,356552,410806,[1],xgb,mini,True
1,2864967,1021318,697974,394784,[1],xgb,mini,True
1,3410265,1069084,370140,2779328,[1],xgb,mini,True
1,3003183,636204,353603,382884,[1],xgb,mini,True
1,2931054,672894,391477,364282,[1],xgb,mini,True
1,4267569,576372,1350530,363652,[1],xgb,mini,True
1,2773373,613819,351974,345670,[1],xgb,mini,True
1,2842185,1042975,555908,368384,[1],xgb,mini,True
1,3035402,573414,585470,386094,[1],xgb,mini,True
1,3870147,579059,352915,1425675,[1],xgb,mini,True
1,5669948,1284928,1087289,2160601,[1],xgb,mini,True
1,4893657,3386475,1485913,1840128,[1],xgb,mini,True
1,8387330,1624430,517036,353206,[1],xgb,mini,True
1,3580573,579437,352683,385124,[1],xgb,mini,True
1,3627923,579631,356019,347542,[1],xgb,mini,True
1,3883841,1596401,634370,404230,[1],xgb,mini,True
1,3685649,762383,656910,387403,[1],xgb,mini,True
1,3387919,570931,716266,744644,[1],xgb,mini,True
1,3589360,1413261,362760,376560,[1],xgb,mini,True
1,3003901,620385,1247220,416597,[1],xgb,mini,True
1,2849545,598436,353283,349055,[1],xgb,mini,True
1,3650841,570049,385183,355806,[1],xgb,mini,True
1,3995444,1161163,365048,382370,[1],xgb,mini,True
1,3034141,655736,350656,347145,[1],xgb,mini,True
1,4885821,577905,382700,398548,[1],xgb,mini,True
1,4580293,645379,356543,347523,[1],xgb,mini,True
1,4892561,616331,371275,352517,[1],xgb,mini,True
1,4106503,569264,1778280,419496,[1],xgb,mini,True
1,5370191,584355,350810,378830,[1],xgb,mini,True
1,3884607,590096,1368899,442182,[1],xgb,mini,True
1,5461039,630617,366668,361169,[1],xgb,mini,True
1,3954069,666153,490587,1294850,[1],xgb,mini,True
1,4076127,586644,377482,352275,[1],xgb,mini,True
1,4355021,598127,357784,351411,[1],xgb,mini,True
1,4564435,1122087,369442,392185,[1],xgb,mini,True
1,4593600,611316,349046,349055,[1],xgb,mini,True
1,4106058,587119,352799,2202771,[1],xgb,mini,True
1,4680809,590417,348405,345612,[1],xgb,mini,True
1,4511937,572425,1480550,366057,[1],xgb,mini,True
1,8144447,2289516,1151872,910588,[1],xgb,mini,True
1,4207554,2482937,1223293,941886,[1],xgb,mini,True
1,4708829,1514273,1169310,767193,[1],xgb,mini,True
1,5448935,1261720,417925,381323,[1],xgb,mini,True
1,2819539,583908,395706,344109,[1],xgb,mini,True
1,5143745,582162,385910,1246405,[1],xgb,mini,True
1,2837743,1329309,371023,346853,[1],xgb,mini,True
1,3874734,1085795,6444018,1027962,[1],xgb,mini,True
1,4014056,1107278,1267694,1161833,[1],xgb,mini,True
1,5629049,1433007,817210,770695,[0],xgb,mini,True
1,4366097,1128557,2463374,2411759,[1],xgb,mini,True
1,6584445,3147596,1477815,3348669,[1],xgb,mini,True
1,4253593,974173,647939,398305,[1],xgb,mini,True
1,4235669,995258,1836425,365834,[1],xgb,mini,True
1,4788212,591328,402805,353826,[1],xgb,mini,True
1,3546348,572484,352275,389906,[1],xgb,mini,True
1,3774091,2481898,889339,742618,[0],xgb,mini,True
1,3482230,588098,350471,348047,[1],xgb,mini,True
1,4591370,1501315,378297,351431,[1],xgb,mini,True
1,4561759,638483,355622,396268,[1],xgb,mini,True
1,5936371,656086,362943,344739,[1],xgb,mini,True
1,5383508,743966,389053,355563,[1],xgb,mini,True
1,4425988,1052296,357658,347309,[0],xgb,mini,True
1,4664856,601308,351082,372642,[1],xgb,mini,True
1,3277849,608397,1602928,799481,[1],xgb,mini,True
1,4845803,574190,353672,551486,[1],xgb,mini,True
1,3888612,635214,1596333,369713,[1],xgb,mini,True
1,6240929,618339,358812,346552,[1],xgb,mini,True
1,10435612,1587401,1302570,3262768,[0],xgb,mini,True
1,4684719,596361,365737,349395,[1],xgb,mini,True
1,4214925,675793,1809442,400283,[1],xgb,mini,True
1,3164093,630539,419894,355369,[1],xgb,mini,True
1,3458603,686888,1019077,545861,[1],xgb,mini,True
1,3557142,582802,406122,1344963,[1],xgb,mini,True
1,4090879,721367,350452,387976,[1],xgb,mini,True
1,4938969,584800,349938,1749873,[1],xgb,mini,True
1,2757282,581678,350180,385096,[0],xgb,mini,True
1,4394776,593442,353022,380042,[0],xgb,mini,True
1,4600244,1857421,1004491,532234,[0],xgb,mini,True
1,5046809,1610881,682466,391962,[1],xgb,mini,True
1,4996085,567905,390468,345835,[0],xgb,mini,True
1,3922966,1411748,1089539,361780,[1],xgb,mini,True
1,4634140,600270,364205,726440,[0],xgb,mini,True
1,4836076,2105571,387074,393223,[1],xgb,mini,True
1,3131292,786097,358918,346853,[1],xgb,mini,True
1,3524642,589785,383059,348483,[1],xgb,mini,True
1,3835085,582763,385056,1477417,[1],xgb,mini,True
1,6661948,584626,413735,370974,[1],xgb,mini,True
1,3000312,1986791,481248,356736,[1],xgb,mini,True
1,3198883,587914,352033,347008,[1],xgb,mini,True
1,3441292,853318,361819,377444,[1],xgb,mini,True
1,4121284,1534465,445605,449834,[1],xgb,mini,True
1,2968927,586275,354195,343459,[1],xgb,mini,True
1,3474538,619696,420592,355223,[1],xgb,mini,True
1,3917709,635437,375493,468019,[1],xgb,mini,True
1,3232004,1471860,392864,358337,[1],xgb,mini,True
1,7625616,1347494,1361800,907389,[1],xgb,mini,True
1,4176111,1378947,954921,821487,[0],xgb,mini,True
1,5732795,787629,353886,377705,[1],xgb,mini,True
1,3446869,703405,396549,1300853,[1],xgb,mini,True
1,3383226,1257549,859884,1584781,[1],xgb,mini,True
1,4003872,695743,1308438,372196,[1],xgb,mini,True
1,4131914,611443,360121,349996,[1],xgb,mini,True
1,4578052,611230,354156,1189240,[1],xgb,mini,True
1,3102681,585683,354622,344060,[1],xgb,mini,True
1,3180068,616205,362022,398334,[1],xgb,mini,True
1,3768050,652467,360305,393805,[0],xgb,mini,True
1,4697017,583792,353710,840807,[0],xgb,mini,True
1,3138266,576276,350578,345175,[1],xgb,mini,True
1,4648950,576169,354748,1346068,[1],xgb,mini,True
1,3721669,585412,624876,353371,[1],xgb,mini,True
1,4092431,1154490,1803157,377646,[1],xgb,mini,True
1,3148789,977878,676579,361731,[1],xgb,mini,True
1,3974582,584432,351742,1557005,[1],xgb,mini,True
1,2956804,788570,564443,763178,[1],xgb,mini,True
1,3806553,585508,350006,387132,[1],xgb,mini,True
1,3691381,625603,354195,345942,[1],xgb,mini,True
1,4607760,954562,368918,388722,[1],xgb,mini,True
1,3130333,1196738,384542,346746,[0],xgb,mini,True
1,4393729,624866,395105,1079694,[0],xgb,mini,True
1,3886586,629172,382098,500878,[1],xgb,mini,True
1,3249344,581513,348434,431047,[0],xgb,mini,True
1,2851680,579408,447787,365213,[1],xgb,mini,True
1,4727373,609144,361557,1500500,[1],xgb,mini,True
1,3715550,579680,589126,779074,[0],xgb,mini,True
1,4825893,654029,1411273,401806,[1],xgb,mini,True
1,5837764,1989595,414453,345573,[1],xgb,mini,True
1,5005803,2511538,1087774,890434,[1],xgb,mini,True
1,9032593,1016333,804243,2046982,[1],xgb,mini,True
1,3844514,1451929,1269372,761830,[1],xgb,mini,True
1,5958173,1046593,756661,741667,[1],xgb,mini,True
1,3415561,1163161,1850379,764885,[0],xgb,mini,True
1,4542245,789908,404483,352682,[1],xgb,mini,True
1,4015084,2041336,434443,578496,[1],xgb,mini,True
1,2903451,1262941,566975,357124,[0],xgb,mini,True
1,4153290,1585276,379489,356048,[1],xgb,mini,True
1,3012513,665532,386395,357949,[0],xgb,mini,True
1,3137189,579612,351033,352120,[1],xgb,mini,True
1,3466110,750085,382195,415966,[0],xgb,mini,True
1,3619815,1400003,486748,349142,[1],xgb,mini,True
1,2621792,601822,360907,367318,[1],xgb,mini,True
1,3100664,655455,350801,344797,[0],xgb,mini,True
1,2942935,602346,359190,345748,[0],xgb,mini,True
1,3539034,608582,358356,1808743,[0],xgb,mini,True
1,3594210,979381,575470,373515,[1],xgb,mini,True
1,3111380,1021231,399159,360082,[0],xgb,mini,True
1,3591747,633954,365785,1346505,[0],xgb,mini,True
1,2690983,1564240,770743,892869,[0],xgb,mini,True
1,3414125,600997,356407,344118,[0],xgb,mini,True
1,4355604,659771,1082188,374243,[0],xgb,mini,True
1,3023734,646329,351140,378704,[1],xgb,mini,True
1,2986734,617213,396744,342295,[1],xgb,mini,True
1,3004667,593306,354971,345302,[0],xgb,mini,True
1,3565938,728564,358734,349007,[0],xgb,mini,True
1,4148023,1227599,1123872,416500,[0],xgb,mini,True
1,3339174,583258,351761,376813,[1],xgb,mini,True
1,6280924,1171492,753984,1053547,[0],xgb,mini,True
1,4957154,1515834,1213206,4508086,[0],xgb,mini,True
1,7107824,613605,367560,378520,[0],xgb,mini,True
1,3849431,906923,1228181,544755,[1],xgb,mini,True
1,2776922,762519,384852,560311,[1],xgb,mini,True
1,2850187,977994,396898,383864,[1],xgb,mini,True
1,3463423,611908,360868,348280,[1],xgb,mini,True
1,3428179,590387,350869,384271,[1],xgb,mini,True
1,3629407,2357310,890115,875751,[0],xgb,mini,True
1,4662169,1159592,1826734,504311,[0],xgb,mini,True
1,3171882,1951091,605595,573879,[1],xgb,mini,True
1,4819133,615991,732841,362167,[0],xgb,mini,True
1,2476273,575801,353972,360887,[0],xgb,mini,True
1,3899621,1116065,387132,345991,[1],xgb,mini,True
1,4531189,2056495,798181,830255,[1],xgb,mini,True
1,4630347,577730,352488,347726,[0],xgb,mini,True
1,3457159,1394687,371895,346883,[0],xgb,mini,True
1,3837579,624962,406850,350898,[0],xgb,mini,True
1,2744704,611084,359452,757709,[1],xgb,mini,True
1,3227464,579127,380644,357338,[1],xgb,mini,True
1,3357689,625981,353390,1199589,[1],xgb,mini,True
1,2624876,1237783,367929,490297,[0],xgb,mini,True
1,3423785,592851,349967,376406,[1],xgb,mini,True
1,4002757,1211189,979731,566286,[1],xgb,mini,True
1,6697803,797812,728806,900211,[0],xgb,mini,True
1,6572467,9189217,3457439,1220539,[0],xgb,mini,True
1,6483957,3281632,20578509,23301476,[0],xgb,mini,True
1,5201365,1234243,1261865,773459,[0],xgb,mini,True
1,4905683,1860525,417635,405181,[0],xgb,mini,True
1,3795952,1870214,817036,826511,[1],xgb,mini,True
1,3171930,709826,366765,437352,[0],xgb,mini,True
1,3637447,567159,389964,1922655,[0],xgb,mini,True
1,2725578,619522,367725,378248,[1],xgb,mini,True
1,2813487,1083263,487097,462180,[0],xgb,mini,True
1,3138460,1136839,367318,1553572,[1],xgb,mini,True
1,2873831,975977,381740,352188,[1],xgb,mini,True
1,2987907,580659,352226,359306,[0],xgb,mini,True
1,2798444,597768,393164,355340,[0],xgb,mini,True
1,2960043,586488,521710,642788,[1],xgb,mini,True
1,3995618,2245299,691874,404367,[0],xgb,mini,True
1,2788764,615419,368123,487979,[1],xgb,mini,True
1,3876227,661808,388422,405647,[0],xgb,mini,True
1,3534088,568788,2275705,1058018,[0],xgb,mini,True
1,3366087,585916,355660,348725,[1],xgb,mini,True
1,4252303,598612,354021,1479125,[1],xgb,mini,True
1,2862852,727924,360364,382884,[1],xgb,mini,True
1,3030010,609659,360364,349801,[0],xgb,mini,True
1,4260848,602259,350161,344594,[0],xgb,mini,True
1,4143562,1594170,764730,778386,[0],xgb,mini,True
1,2518318,1229432,700351,633779,[1],xgb,mini,True
1,4109713,1412058,460047,420923,[1],xgb,mini,True
1,2896867,1023598,1181075,953146,[0],xgb,mini,True
1,4427257,1398761,380159,351460,[0],xgb,mini,True
1,3630464,1367066,931140,2551312,[0],xgb,mini,True
1,4331822,3662266,1157168,1163705,[0],xgb,mini,True
1,8776179,599533,387724,362585,[0],xgb,mini,True
1,3869807,1395163,439476,355000,[1],xgb,mini,True
1,3767399,604722,369820,408207,[0],xgb,mini,True
1,3595229,618649,389450,384601,[0],xgb,mini,True
1,3881155,1456973,1261787,924788,[0],xgb,mini,True
1,5076875,713627,713240,398993,[0],xgb,mini,True
1,4962874,1855278,439175,366425,[1],xgb,mini,True
1,2593909,1032396,874014,850545,[0],xgb,mini,True
1,3609757,1379578,410380,403959,[0],xgb,mini,True
1,2901308,1042374,831913,366493,[1],xgb,mini,True
1,4850615,1888224,489831,381720,[0],xgb,mini,True
1,2705434,627930,356251,630704,[0],xgb,mini,True
1,3206904,637038,365562,352391,[0],xgb,mini,True
1,15158107,880086,621006,1894344,[1],xgb,mini,True
1,3372605,645592,356668,367337,[1],xgb,mini,True
1,4699529,571979,349831,345030,[0],xgb,mini,True
1,3840779,1642052,380207,354467,[1],xgb,mini,True
1,3028380,1195293,466641,348153,[0],xgb,mini,True
1,3200996,579136,365165,375416,[0],xgb,mini,True
1,3819917,569506,352158,347804,[0],xgb,mini,True
1,3768476,1617786,800228,777474,[0],xgb,mini,True
1,4167295,582716,383204,353206,[1],xgb,mini,True
1,4416230,1829906,379907,349695,[0],xgb,mini,True
1,3034908,656464,938831,1540711,[1],xgb,mini,True
1,4221840,576673,1676056,365834,[0],xgb,mini,True
1,6544147,1567043,2255978,1477825,[1],xgb,mini,True
1,4130449,1602976,896952,811856,[1],xgb,mini,True
1,8657594,2539227,831330,366154,[1],xgb,mini,True
1,4118257,631800,447312,370906,[1],xgb,mini,True
1,3653934,582696,1325662,393184,[1],xgb,mini,True
1,3177129,982116,1399527,760599,[1],xgb,mini,True
1,3577586,582793,354690,2064730,[1],xgb,mini,True
1,3716288,587507,353633,357260,[0],xgb,mini,True
1,2970576,695152,378064,377113,[1],xgb,mini,True
1,3320669,728690,360519,427130,[1],xgb,mini,True
1,4058253,1880038,892520,358637,[0],xgb,mini,True
1,3811760,585907,351712,346282,[1],xgb,mini,True
1,3738478,569147,398121,1185905,[1],xgb,mini,True
1,2558343,1442065,396783,348589,[1],xgb,mini,True
1,3065255,579418,448786,347115,[1],xgb,mini,True
1,2891521,632382,354525,352692,[0],xgb,mini,True
1,2628640,946677,454256,346611,[1],xgb,mini,True
1,3709702,564967,496650,386037,[1],xgb,mini,True
1,3540741,600551,2301086,1107559,[1],xgb,mini,True
1,3761425,592103,349017,351092,[1],xgb,mini,True
1,3522061,567013,384348,1797464,[1],xgb,mini,True
1,2912811,642750,355641,344846,[1],xgb,mini,True
1,2924139,594965,350238,362925,[1],xgb,mini,True
1,2837346,622354,372507,348968,[1],xgb,mini,True
1,3582532,579059,353419,381410,[1],xgb,mini,True
1,3661170,632033,962040,1386939,[1],xgb,mini,True
1,2614247,1342062,367482,559215,[1],xgb,mini,True
1,2762171,576974,411815,348706,[1],xgb,mini,True
1,2588885,585285,353420,343497,[0],xgb,mini,True
1,3773945,745837,350927,343265,[1],xgb,mini,True
1,3181046,607650,1547839,584868,[1],xgb,mini,True
1,2847714,588836,374708,645048,[1],xgb,mini,True
1,6546930,1874171,795582,765817,[1],xgb,mini,True
1,4756353,5096165,1118451,2549198,[1],xgb,mini,True
1,8245778,1331210,812370,361537,[1],xgb,mini,True
1,3549344,604780,481975,791916,[0],xgb,mini,True
1,14085445,692843,361973,1886215,[1],xgb,mini,True
1,2802615,588758,357114,382205,[1],xgb,mini,True
1,3799279,577672,349879,348366,[0],xgb,mini,True
1,3570913,950702,1487165,596595,[1],xgb,mini,True
1,3690227,813447,360276,470735,[1],xgb,mini,True
1,2512353,1048921,751879,457700,[1],xgb,mini,True
1,2913228,576450,390430,352653,[0],xgb,mini,True
1,3697656,574656,1340841,403319,[1],xgb,mini,True
1,3113030,1413522,1111846,1008894,[1],xgb,mini,True
1,3491676,1054963,356436,1590979,[0],xgb,mini,True
1,3125018,627223,400293,387277,[1],xgb,mini,True
1,2828888,889106,357202,350054,[1],xgb,mini,True
1,9996107,6284843,809257,2289350,[1],xgb,mini,True
1,6681847,3690140,1356262,896273,[1],xgb,mini,True
1,3588652,2084399,3565347,2653934,[1],xgb,mini,True
1,9758315,6467004,1085165,3947339,[1],xgb,mini,True
1,6588576,1769173,2617196,772033,[1],xgb,mini,True
1,7073762,4225322,1388218,1396356,[1],xgb,mini,True
1,4962847,3961664,863181,369189,[1],xgb,mini,True
1,4037468,1313452,396559,358365,[0],xgb,mini,True
1,4014657,1417198,368947,430824,[1],xgb,mini,True
1,2788019,771694,431271,381265,[1],xgb,mini,True
1,2897235,580514,394813,359162,[0],xgb,mini,True
1,3865094,1323461,1668665,613518,[0],xgb,mini,True
1,3276035,614547,354418,354002,[0],xgb,mini,True
1,2815999,590338,356251,346465,[0],xgb,mini,True
1,3636225,572212,376958,672516,[0],xgb,mini,True
1,3551332,1298303,378374,676880,[1],xgb,mini,True
1,2674456,591987,354797,347300,[1],xgb,mini,True
1,2596188,1184498,381836,359287,[1],xgb,mini,True
1,3019398,1616224,609988,451366,[1],xgb,mini,True
1,3768379,1830041,1390295,1056176,[0],xgb,mini,True
1,4185683,1170901,1204148,404240,[1],xgb,mini,True
1,3077339,643565,356989,387054,[1],xgb,mini,True
1,2644090,1036487,775467,756244,[1],xgb,mini,True
1,4909029,586566,998953,449931,[0],xgb,mini,True
1,3557540,611550,430553,365097,[1],xgb,mini,True
1,3470203,1065573,2517842,409129,[0],xgb,mini,True
1,2618039,3005888,2387017,418808,[1],xgb,mini,True
1,2726868,674032,495082,352413,[1],xgb,mini,True
1,2673259,585851,353761,344858,[1],xgb,mini,True
1,3409334,564932,381218,354003,[1],xgb,mini,True
1,3736861,849395,357399,1344632,[0],xgb,mini,True
1,2611799,1637533,391188,346497,[0],xgb,mini,True
1,3007351,1730184,1084249,1547238,[1],xgb,mini,True
1,3175654,963539,438547,941969,[1],xgb,mini,True
1,5836373,1596178,1780967,2916029,[1],xgb,mini,True
1,8569833,1475826,3715378,1967939,[1],xgb,mini,True
1,4611036,577792,1717984,1011878,[0],xgb,mini,True
1,2639344,592573,357989,345284,[1],xgb,mini,True
1,2590093,652647,366496,350880,[1],xgb,mini,True
1,3969290,931883,363421,346312,[1],xgb,mini,True
1,3714544,1297602,382324,673935,[1],xgb,mini,True
1,3010164,586938,354702,377698,[1],xgb,mini,True
1,2804435,984101,909740,800251,[0],xgb,mini,True
1,3698823,815352,1322984,364207,[1],xgb,mini,True
1,3410770,1273608,825158,364895,[1],xgb,mini,True
1,3852625,676583,447063,672354,[0],xgb,mini,True
1,3311077,576328,1085365,363004,[1],xgb,mini,True
1,3898771,598848,351152,342413,[0],xgb,mini,True
1,3183354,865544,358950,374332,[1],xgb,mini,True
1,3458827,590653,894222,1517142,[1],xgb,mini,True
1,4050644,632726,358494,404960,[1],xgb,mini,True
